element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
141,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-28,379,0,28,141
142,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,434,0,0,142
142,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-66,365,0,66,142
142,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-35,329,0,35,142
143,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,11195,0,0,143
143,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1455,12359,704,2159,143
143,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-1548,11528,408,1956,143
144,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,7225,0,0,144
144,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-982,7601,234,1216,144
144,22,13,1,True,2025-08-31T13:00:00Z,2,1,3,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.06,44,-936,7076,133,1069,144
145,3,10,2,True,2025-08-16T14:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,8,15.0,26.7,4.0,4.6,4,3,2,6,1,0.00,0.09,0.09,0.76,45,0,634857,0,0,145
145,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,66,0,0,0,2,0,0,0,1,0,0,0,2,4.8,1.0,4.0,1.0,4,2,1,5,1,0.00,0.02,0.02,1.20,45,-13107,644032,30745,43852,145
145,22,13,2,True,2025-08-31T13:00:00Z,2,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,12,4.8,9.8,2.0,1.7,2,8,1,3,1,0.00,0.36,0.36,1.82,45,-92545,532901,6323,98868,145
146,3,10,2,True,2025-08-16T14:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,16,16.6,1.8,7.0,2.5,7,5,1,8,1,0.09,0.00,0.09,0.76,45,0,116430,0,0,146
146,16,9,1,False,2025-08-24T13:00:00Z,2,0,2,False,90,0,0,0,2,0,0,0,0,0,0,0,11,16.0,0.6,0.0,1.7,6,6,2,8,1,0.00,0.00,0.00,1.60,45,3459,145145,13305,9846,146
146,22,13,5,True,2025-08-31T13:00:00Z,2,1,3,False,90,0,1,0,1,0,0,0,0,0,0,0,16,4.2,0.5,11.0,1.6,3,3,0,3,1,0.09,0.01,0.10,1.82,45,-12337,136179,5043,17380,146
147,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,3126,0,0,147
147,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1008,2097,0,1008,147
147,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-422,1692,0,422,147
148,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,21,0,0,0,1,0,0,0,1,0,0,0,-5,0.0,1.3,0.0,0.1,1,0,0,1,0,0.00,0.00,0.00,0.24,45,0,19047,0,0,148
148,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,23,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,2.2,0.0,0.2,1,2,0,1,0,0.00,0.00,0.00,0.40,45,-2531,19401,954,3485,148
148,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-2818,17371,718,3536,148
150,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,39147,0,0,150
150,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-4678,39679,1559,6237,150
150,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-5266,35518,905,6171,150
151,3,10,2,True,2025-08-16T14:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,15,28.0,1.3,0.0,2.9,7,4,1,8,1,0.00,0.13,0.13,0.76,45,0,117209,0,0,151
151,16,9,1,False,2025-08-24T13:00:00Z,2,0,2,False,90,0,0,0,2,0,0,0,0,0,0,0,5,18.6,0.9,4.0,2.4,6,3,0,6,1,0.01,0.01,0.02,1.60,45,-3853,124264,6386,10239,151
151,22,13,1,True,2025-08-31T13:00:00Z,2,1,3,False,90,0,0,0,1,0,0,0,1,0,0,0,4,17.2,0.4,33.0,5.1,4,5,1,5,1,0.29,0.00,0.29,1.82,45,-12508,112563,2329,14837,151
152,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,25315,0,0,152
152,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3876,23336,491,4367,152
152,22,13,1,True,2025-08-31T13:00:00Z,2,1,3,False,90,0,0,0,1,0,0,0,1,0,0,0,5,8.2,3.3,2.0,1.4,2,0,3,5,1,0.00,0.00,0.00,1.82,44,-2910,21145,753,3663,152
153,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1517,0,0,153
153,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-364,1191,75,439,153
153,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-214,1009,45,259,153
154,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,1366,0,0,154
154,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-274,1082,0,274,154
154,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-138,946,0,138,154
155,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,17058,0,0,155
155,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1153,20479,917,2070,155
155,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1644,20122,697,2341,155
156,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,14149,0,0,156
156,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1113,16757,627,1740,156
156,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1347,16676,420,1767,156
157,3,10,2,True,2025-08-16T14:00:00Z,1,1,1,False,82,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,2.4,8.0,0.6,0,0,0,0,1,0.07,0.04,0.11,0.52,65,0,697623,0,0,157
157,16,9,2,False,2025-08-24T13:00:00Z,2,0,2,False,90,0,0,0,2,0,0,0,0,0,0,0,8,12.0,42.8,10.0,6.5,0,4,1,5,1,0.15,0.09,0.24,1.60,65,-92096,664282,21223,113319,157
157,22,13,5,True,2025-08-31T13:00:00Z,2,1,3,False,90,0,1,0,1,0,0,0,0,0,0,0,21,27.4,33.3,12.0,7.3,3,2,2,7,1,0.08,0.04,0.12,1.82,64,-114193,560702,12822,127015,157
158,3,10,6,True,2025-08-16T14:00:00Z,1,1,1,False,68,0,1,1,0,0,0,0,0,0,0,0,15,2.2,1.2,15.0,1.8,0,1,1,2,1,0.07,0.00,0.07,0.52,60,0,141983,0,0,158
158,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-4191,149366,20132,24323,158
158,22,13,1,True,2025-08-31T13:00:00Z,2,1,3,False,29,0,0,0,0,0,0,0,0,0,0,0,5,5.2,12.1,19.0,3.6,0,0,0,0,0,0.07,0.06,0.13,0.17,59,-51105,90670,2253,53358,158
159,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,2493,0,0,159
159,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-959,1601,48,1007,159
159,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-415,1227,30,445,159
160,3,10,3,True,2025-08-16T14:00:00Z,1,1,1,False,68,0,0,1,0,0,0,0,0,0,0,0,7,0.4,2.9,12.0,1.5,1,3,0,4,1,0.09,0.02,0.11,0.52,60,0,122796,0,0,160
160,16,9,2,False,2025-08-24T13:00:00Z,2,0,2,False,90,0,0,0,2,0,0,0,0,0,0,0,14,16.2,42.4,29.0,8.8,2,4,1,7,1,0.08,0.55,0.63,1.60,60,-19666,108916,4867,24533,160
160,22,13,4,True,2025-08-31T13:00:00Z,2,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,18,13.6,11.4,29.0,5.4,2,7,3,12,1,0.20,0.03,0.23,1.76,59,-21377,87461,2973,24350,160
161,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,3831,0,0,161
161,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-1389,2507,48,1437,161
161,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-588,1968,40,628,161
162,3,10,1,True,2025-08-16T14:00:00Z,1,1,1,False,7,0,0,0,1,0,0,0,0,0,0,0,-2,0.2,0.3,4.0,0.5,0,1,1,2,0,0.31,0.00,0.31,0.24,55,0,4408,0,0,162
162,16,9,1,False,2025-08-24T13:00:00Z,2,0,2,False,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,6.0,0.5,0,1,0,1,0,0.06,0.00,0.06,0.39,55,-679,4588,233,912,162
162,22,13,8,True,2025-08-31T13:00:00Z,2,1,3,False,29,1,0,0,0,0,0,0,0,0,0,2,27,39.2,10.4,35.0,8.5,0,2,0,2,0,0.78,0.00,0.78,0.17,54,-530,4397,236,766,162
163,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,11289,0,0,163
163,16,9,1,False,2025-08-24T13:00:00Z,2,0,2,False,45,0,0,0,1,0,0,0,0,0,0,0,9,4.6,1.2,0.0,0.6,0,2,1,3,0,0.00,0.01,0.01,0.67,54,-2552,9477,190,2742,163
163,22,13,2,True,2025-08-31T13:00:00Z,2,1,3,False,60,0,0,0,1,0,0,0,0,0,0,0,11,4.8,0.8,0.0,0.6,2,4,2,8,1,0.00,0.00,0.00,1.65,54,-1488,8342,190,1678,163
164,3,10,10,True,2025-08-16T14:00:00Z,1,1,1,False,87,1,0,1,0,0,0,0,0,0,0,2,24,45.8,44.3,25.0,11.5,0,0,3,3,1,0.79,0.14,0.93,0.52,55,0,11290,0,0,164
164,16,9,2,False,2025-08-24T13:00:00Z,2,0,2,False,90,0,0,0,2,0,0,0,0,0,0,0,12,15.0,22.3,38.0,7.5,3,2,1,6,1,0.42,0.03,0.45,1.60,55,92054,201451,115247,23193,164
164,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-26495,169567,13638,40133,164
165,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,2286,0,0,165
165,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-376,2632,126,502,165
165,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-336,2608,80,416,165
166,3,10,3,True,2025-08-16T14:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,1,20,7.2,3.2,2.0,1.2,3,6,1,10,1,0.00,0.12,0.12,0.76,50,0,20119,0,0,166
166,16,9,2,False,2025-08-24T13:00:00Z,2,0,2,False,66,0,0,0,2,0,0,0,0,0,0,0,10,10.6,3.9,18.0,3.3,1,2,3,6,1,0.15,0.02,0.17,1.20,50,-1298,21546,1481,2779,166
166,22,13,1,True,2025-08-31T13:00:00Z,2,1,3,False,29,0,0,0,0,0,0,0,0,0,0,0,3,6.8,24.7,0.0,3.2,1,1,1,3,0,0.00,0.01,0.01,0.17,50,-2782,19384,879,3661,166
167,3,10,3,True,2025-08-16T14:00:00Z,1,1,1,False,68,0,0,1,0,0,0,0,0,0,0,0,10,4.0,11.9,1.0,1.7,4,6,1,11,1,0.02,0.01,0.03,0.52,50,0,468058,0,0,167
167,16,9,1,False,2025-08-24T13:00:00Z,2,0,2,False,45,0,0,0,1,0,0,0,0,0,0,0,3,0.4,10.8,0.0,1.1,0,2,0,2,1,0.00,0.00,0.00,0.92,50,-24823,486276,30220,55043,167
167,22,13,1,True,2025-08-31T13:00:00Z,2,1,3,False,59,0,0,0,1,0,0,0,0,0,0,0,3,0.0,2.3,0.0,0.2,0,3,0,3,1,0.00,0.00,0.00,1.65,50,-66103,421916,14583,80686,167
169,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,21,0,0,0,1,0,0,0,1,0,0,0,7,7.6,11.3,7.0,2.6,1,2,2,5,0,0.03,0.03,0.06,0.24,50,0,5898,0,0,169
169,16,9,1,False,2025-08-24T13:00:00Z,2,0,2,False,23,0,0,0,0,0,0,0,0,0,0,0,3,7.0,2.0,0.0,0.9,4,1,0,5,0,0.00,0.01,0.01,0.40,50,-768,6733,245,1013,169
169,22,13,2,True,2025-08-31T13:00:00Z,2,1,3,False,60,0,0,0,1,0,0,0,0,0,0,0,12,3.8,0.3,0.0,0.4,0,3,3,6,1,0.00,0.00,0.00,1.65,50,-694,6639,174,868,169
170,3,10,1,True,2025-08-16T14:00:00Z,1,1,1,False,2,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.24,50,0,10069,0,0,170
170,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1006,11692,680,1686,170
170,22,13,6,True,2025-08-31T13:00:00Z,2,1,3,False,30,1,0,0,0,0,0,0,0,0,0,0,19,35.6,0.4,17.0,5.3,0,1,1,2,0,0.79,0.01,0.80,0.17,50,-1405,11074,429,1834,170
171,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3342,0,0,171
171,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-571,3717,58,629,171
171,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-417,3611,86,503,171
172,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,2213,0,0,172
172,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-281,3068,129,410,172
172,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-348,3138,95,443,172
173,3,10,4,True,2025-08-16T14:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,17,24.8,2.8,21.0,4.9,8,5,5,18,1,0.02,0.02,0.04,0.76,50,0,4812,0,0,173
173,16,9,3,False,2025-08-24T13:00:00Z,2,0,2,False,84,0,0,0,2,0,0,0,1,0,0,0,13,20.0,2.4,0.0,2.2,3,3,7,13,1,0.00,0.02,0.02,1.21,50,423,7439,1481,1058,173
173,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-120,7996,1091,1211,173
174,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1890,0,0,174
174,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-689,1187,0,689,174
174,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-245,955,0,245,174
175,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,8021,0,0,175
175,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-494,9413,745,1239,175
175,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-821,9064,587,1408,175
176,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,3738,0,0,176
176,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-309,4365,291,600,176
176,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-370,4364,250,620,176
177,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,5349,0,0,177
177,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-464,6085,490,954,177
177,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1825,4146,0,1825,177
178,3,10,1,True,2025-08-16T14:00:00Z,1,1,1,False,21,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.6,2.0,0.5,0,0,1,1,0,0.00,0.00,0.00,0.24,65,0,448372,0,0,178
178,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,90,0,0,0,2,0,0,1,0,0,0,0,-9,0.0,3.4,27.0,2.8,0,1,0,1,1,1.56,0.10,1.66,1.60,65,-86269,389562,14979,101248,178
178,22,13,2,True,2025-08-31T13:00:00Z,2,1,3,False,60,0,0,0,1,0,0,0,0,0,0,0,6,0.4,16.5,2.0,1.9,0,2,0,2,1,0.00,0.17,0.17,1.65,64,-116773,277273,8152,124925,178
179,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,2506,0,0,179
179,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-796,1686,0,796,179
179,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-362,1349,0,362,179
180,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,13252,0,0,180
180,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-1836,14132,1331,3167,180
180,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-1876,13129,1257,3133,180
181,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,41999,0,0,181
181,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-4479,44803,3489,7968,181
181,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-8233,38832,1844,10077,181
168,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,20776,0,0,168
168,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-3953,17962,224,4177,168
168,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-2545,16118,1387,3932,168
220,8,8,8,True,2025-08-17T13:00:00Z,0,0,1,False,90,0,0,1,0,0,0,0,0,0,4,1,31,24.4,0.0,0.0,2.4,1,8,0,0,1,0.00,0.00,0.00,0.66,50,0,2427422,0,0,220
